date	bikesHome	standsHome	bikesOffice	standsOffice
2019-10-10 09:45:01.694437	0	25	29	1
2019-10-10 09:50:02.408651	0	25	29	1
2019-10-10 09:55:02.099250	0	25	29	1
2019-10-10 19:00:02.177501	24	1	12	18
2019-10-10 19:05:01.935124	23	2	12	18
2019-10-10 19:10:01.690252	23	2	11	19
2019-10-10 19:15:02.381052	21	4	12	18
2019-10-10 19:20:02.113150	22	3	10	20
2019-10-10 19:25:01.823601	23	2	8	22
2019-10-10 19:30:02.522446	24	1	6	24
2019-10-10 19:35:02.189597	24	1	6	24
2019-10-10 19:40:02.096870	23	2	7	23
2019-10-10 19:45:01.813406	23	2	7	23
2019-10-10 19:50:02.472631	23	2	7	23
2019-10-10 19:55:02.201760	23	2	7	23
2019-10-10 20:00:01.953064	19	6	1	29
2019-10-10 20:05:01.711920	19	6	0	30
2019-10-10 20:10:02.533981	19	6	0	30
2019-10-10 20:15:02.234581	17	8	0	30
2019-10-10 20:20:02.017919	17	8	0	30
2019-10-10 20:25:01.689103	18	7	0	30
2019-10-10 20:30:02.538101	20	5	0	30
2019-10-10 20:35:02.334322	23	2	0	30
2019-10-10 20:40:02.100805	24	1	0	30
2019-10-10 20:45:01.753500	24	1	0	30
2019-10-10 20:50:02.400008	24	1	0	30
2019-10-10 20:55:02.042161	25	0	0	30
2019-10-10 21:00:26.773232	22	3	1	29
2019-10-10 21:05:02.434576	25	0	1	29
2019-10-10 21:10:02.230277	25	0	0	30
2019-10-10 21:15:01.979301	25	0	0	30
2019-10-10 21:20:01.772229	25	0	0	30
2019-10-10 21:25:02.468863	24	1	0	30
2019-10-10 21:30:02.157609	24	1	0	30
2019-10-10 21:35:01.842526	22	3	0	30
2019-10-10 21:40:01.648485	21	4	0	30
2019-10-10 21:45:02.329544	23	2	0	30
2019-10-10 21:50:01.982063	23	2	0	30
2019-10-11 07:00:02.493231	20	4	4	26
2019-10-11 07:05:02.229986	22	3	4	26
2019-10-11 07:10:02.019932	22	3	4	26
2019-10-11 07:15:01.726371	22	3	4	26
2019-10-11 07:20:02.509765	16	3	5	25
2019-10-11 07:25:02.216783	18	3	5	25
2019-10-11 07:30:02.019311	21	4	5	25
2019-10-11 07:35:01.705647	21	4	6	24
2019-10-11 07:40:02.492866	21	4	6	24
2019-10-11 07:45:02.500401	21	4	6	24
2019-10-11 07:50:02.223722	19	6	7	23
2019-10-11 07:55:01.903772	17	8	9	21
2019-10-11 08:00:01.704194	19	6	14	16
2019-10-11 08:05:02.518309	19	6	14	16
2019-10-11 08:10:02.356576	19	6	15	15
2019-10-11 08:15:02.046174	14	11	19	11
2019-10-11 08:20:01.830190	12	13	21	9
2019-10-11 08:25:02.512752	13	12	25	5
2019-10-11 08:30:02.255024	12	13	26	4
2019-10-11 08:35:01.961971	12	13	30	0
2019-10-11 08:40:01.814200	9	16	30	0
2019-10-11 08:45:02.515858	8	17	30	0
2019-10-11 08:50:02.243458	7	18	30	0
2019-10-11 08:55:01.933600	7	18	30	0
2019-10-11 09:00:01.843771	6	19	30	0
2019-10-11 09:05:02.646096	4	21	30	0
2019-10-11 09:10:02.496343	3	22	30	0
2019-10-11 09:15:02.180356	3	22	29	1
2019-10-11 09:20:02.918536	0	25	30	0
2019-10-11 09:25:01.618996	1	24	30	0
2019-10-11 09:30:02.315100	0	25	30	0
2019-10-11 09:35:02.028303	0	25	29	1
2019-10-11 09:40:01.913768	0	25	29	1
2019-10-11 09:45:01.623898	0	25	30	0
2019-10-11 09:50:02.337280	0	25	30	0
2019-10-11 09:55:02.031476	1	24	30	0
2019-10-11 19:00:02.442025	17	8	1	29
2019-10-11 19:05:02.157248	17	8	0	30
2019-10-11 19:10:02.008282	15	10	0	30
2019-10-11 19:15:01.678511	15	10	0	30
2019-10-11 19:20:02.454440	15	10	0	30
2019-10-11 19:25:02.183031	14	11	2	28
2019-10-11 19:30:01.903999	18	7	2	28
2019-10-11 19:35:01.592143	18	7	2	28
2019-10-11 19:40:02.403646	17	8	2	28
2019-10-11 19:45:02.073931	16	9	2	28
2019-10-11 19:50:01.880302	16	9	2	28
2019-10-11 19:55:02.572505	18	7	1	29
2019-10-11 20:00:02.436217	18	7	1	29
2019-10-11 20:05:02.113885	20	5	0	30
2019-10-11 20:10:01.966461	20	5	0	30
2019-10-11 20:15:01.655634	20	5	0	30
2019-10-11 20:20:02.422402	21	4	0	30
2019-10-11 20:25:02.102683	21	4	0	30
2019-10-11 20:30:01.928616	21	4	0	30
2019-10-11 20:35:01.651529	21	4	0	30
2019-10-11 20:40:02.509072	23	2	0	30
2019-10-11 20:45:02.186826	21	4	0	30
2019-10-11 20:50:01.912294	23	2	0	30
2019-10-11 20:55:01.605242	23	2	0	30
2019-10-11 21:00:02.398912	23	2	0	30
2019-10-11 21:05:02.100806	24	1	0	30
2019-10-11 21:10:01.890763	25	0	0	30
2019-10-11 21:15:01.617552	24	1	0	30
2019-10-11 21:20:02.353476	22	3	0	30
2019-10-11 21:25:02.037214	22	3	0	30
2019-10-11 21:30:01.785010	20	5	0	30
2019-10-11 21:35:02.500253	20	5	0	30
2019-10-11 21:40:02.302974	21	4	0	30
2019-10-11 21:45:01.983055	23	2	0	30
2019-10-11 21:50:01.634892	24	1	0	30
2019-10-11 21:55:02.330306	23	2	0	30
2019-10-12 07:00:03.424332	25	0	0	30
2019-10-12 07:05:02.348731	25	0	0	30
2019-10-12 07:10:02.158277	25	0	0	30
2019-10-12 07:15:01.841374	25	0	0	30
2019-10-12 07:20:02.645228	25	0	0	30
2019-10-12 07:25:02.347575	25	0	0	30
2019-10-12 07:30:02.092976	25	0	0	30
2019-10-12 07:35:01.804698	25	0	0	30
2019-10-12 07:40:01.736205	25	0	0	30
2019-10-12 07:45:02.470788	25	0	0	30
2019-10-12 07:50:02.148801	24	1	0	30
2019-10-12 07:55:01.913769	24	1	0	30
2019-10-12 08:00:01.718769	24	1	0	30
2019-10-12 08:05:03.004350	24	1	0	30
2019-10-12 08:10:01.786154	24	1	0	30
2019-10-12 08:15:02.504604	25	0	0	30
2019-10-12 08:20:02.319753	25	0	0	30
2019-10-12 08:25:02.033944	25	0	0	30
2019-10-12 08:30:01.714285	23	2	0	30
2019-10-12 08:35:02.401897	20	5	0	30
2019-10-12 08:40:02.256452	21	4	0	30
2019-10-12 08:45:01.963183	23	2	0	30
2019-10-12 08:50:01.727659	23	2	0	30
2019-10-12 08:55:02.402443	23	2	0	30
2019-10-12 09:00:02.253327	23	2	0	30
2019-10-12 09:05:01.943895	23	2	0	30
2019-10-12 09:10:01.703329	23	2	0	30
2019-10-12 09:15:02.427931	23	2	0	30
2019-10-12 09:20:02.179708	23	2	0	30
2019-10-12 09:25:01.910057	23	2	0	30
2019-10-12 09:30:01.648137	22	3	0	30
2019-10-12 09:35:02.388722	22	3	0	30
2019-10-12 09:40:02.197026	22	3	0	30
2019-10-12 09:45:01.897847	23	2	0	30
2019-10-12 09:50:01.618600	23	2	0	30
2019-10-12 09:55:02.315180	23	2	0	30
2019-10-12 19:00:02.695396	8	17	1	29
2019-10-12 19:05:02.370687	8	17	1	29
2019-10-12 19:10:02.201074	5	20	1	29
2019-10-12 19:15:01.854207	5	20	1	29
2019-10-12 19:20:02.599252	6	19	1	29
2019-10-12 19:25:02.280875	7	18	1	29
2019-10-12 19:30:01.974349	5	20	1	29
2019-10-12 19:35:01.749856	5	20	1	29
2019-10-12 19:40:02.613097	3	21	1	29
2019-10-12 19:45:02.330105	3	22	1	29
2019-10-12 19:50:02.039938	3	22	1	29
2019-10-12 19:55:01.716824	3	22	1	29
2019-10-12 20:00:02.494232	3	22	1	29
2019-10-12 20:05:02.172177	3	22	1	29
2019-10-12 20:10:02.039061	3	22	1	29
2019-10-12 20:15:01.784535	4	21	1	29
2019-10-12 20:20:02.553102	5	20	1	29
2019-10-12 20:25:02.239872	4	21	1	29
2019-10-12 20:30:02.017031	3	22	1	29
2019-10-12 20:35:01.707552	2	23	1	29
2019-10-12 20:40:02.556386	2	23	1	29
2019-10-12 20:45:02.236557	1	24	1	29
2019-10-12 20:50:01.935793	1	24	1	29
2019-10-12 20:55:01.668791	1	24	1	29
2019-10-12 21:00:02.574112	2	23	1	29
2019-10-12 21:05:02.280933	1	24	1	29
2019-10-12 21:10:02.093738	1	24	1	29
2019-10-12 21:15:01.778937	1	24	1	29
2019-10-12 21:20:02.550703	0	25	1	29
2019-10-12 21:25:02.229808	0	25	1	29
2019-10-12 21:30:01.935596	0	25	1	29
2019-10-12 21:35:01.627227	0	25	1	29
2019-10-12 21:40:02.539378	1	24	1	29
2019-10-12 21:45:02.229008	1	24	1	29
2019-10-12 21:50:02.068373	1	24	1	29
2019-10-12 21:55:01.708294	0	25	1	29
2019-10-13 07:00:27.387336	12	13	1	29
2019-10-13 07:05:02.220157	12	13	1	29
2019-10-13 07:10:02.070470	13	12	1	29
2019-10-13 07:15:02.117637	13	12	1	29
2019-10-13 07:20:01.945484	13	12	1	29
2019-10-13 07:25:01.677571	13	12	1	29
2019-10-13 07:30:02.394619	13	12	1	29
2019-10-13 07:35:02.108382	13	12	1	29
2019-10-13 07:40:01.974229	14	11	1	29
2019-10-13 07:45:01.654114	14	11	1	29
2019-10-13 07:50:02.362335	12	13	1	29
2019-10-13 07:55:02.097200	12	13	1	29
2019-10-13 08:00:01.870193	11	14	1	29
2019-10-13 08:05:02.538264	11	14	1	29
2019-10-13 08:10:02.437223	11	14	1	29
2019-10-13 08:15:02.113442	11	14	1	29
2019-10-13 08:20:01.915958	11	14	1	29
2019-10-13 08:25:01.603797	11	14	1	29
2019-10-13 08:30:02.464868	11	14	1	29
2019-10-13 08:35:02.652954	11	14	1	29
2019-10-13 08:40:02.675603	11	14	1	29
2019-10-13 08:45:02.407210	11	14	1	29
2019-10-13 08:50:02.108702	12	13	1	29
2019-10-13 08:55:01.828359	12	13	1	29
2019-10-13 09:00:02.640032	12	13	1	29
2019-10-13 09:05:02.325401	12	13	1	29
2019-10-13 09:10:02.166145	12	13	1	29
2019-10-13 09:15:01.973710	12	13	1	29
2019-10-13 09:20:01.767583	12	13	1	29
2019-10-13 09:25:02.481922	12	13	1	29
2019-10-13 09:30:02.280303	12	13	1	29
2019-10-13 09:35:01.999061	12	13	1	29
2019-10-13 09:40:01.831968	11	14	1	29
2019-10-13 09:45:02.566710	11	14	1	29
2019-10-13 09:50:02.259415	11	14	1	29
2019-10-13 09:55:01.950784	10	15	1	29
2019-10-13 19:00:02.129095	4	21	1	29
2019-10-13 19:05:01.866646	5	20	1	29
2019-10-13 19:10:01.646092	5	20	1	29
2019-10-13 19:15:02.347366	5	20	1	29
2019-10-13 19:20:02.143668	5	20	1	29
2019-10-13 19:25:01.824200	6	19	1	29
2019-10-13 19:30:02.711905	6	19	1	29
2019-10-13 19:35:02.410410	6	19	1	29
2019-10-13 19:40:02.439993	7	18	1	29
2019-10-13 19:45:02.151001	7	18	1	29
2019-10-13 19:50:01.865096	9	16	1	29
2019-10-13 19:55:02.562584	8	17	1	29
2019-10-13 20:00:02.311171	8	17	1	29
2019-10-13 20:05:01.989313	11	14	1	29
2019-10-13 20:10:01.792365	8	17	1	29
2019-10-13 20:15:02.533107	8	17	1	29
2019-10-13 20:20:02.260505	8	17	1	29
2019-10-13 20:25:01.973606	9	16	1	29
2019-10-13 20:30:01.703913	9	16	1	29
2019-10-13 20:35:02.463649	9	16	1	29
2019-10-13 20:40:02.377634	8	17	1	29
2019-10-13 20:45:02.116101	8	17	1	29
2019-10-13 20:50:01.841541	7	18	1	29
2019-10-13 20:55:02.523449	7	18	1	29
2019-10-13 21:00:02.305957	8	17	1	29
2019-10-13 21:05:01.987546	6	19	1	29
2019-10-13 21:10:01.770396	6	19	1	29
2019-10-13 21:15:02.479738	5	20	1	29
2019-10-13 21:20:02.236920	5	20	1	29
2019-10-13 21:25:01.917285	5	20	1	29
2019-10-13 21:30:01.581608	8	17	1	29
2019-10-13 21:35:02.273232	8	17	1	29
2019-10-13 21:40:02.143895	10	15	1	29
2019-10-13 21:45:01.843808	10	15	1	29
2019-10-13 21:50:02.570057	11	14	1	29
2019-10-13 21:55:02.301174	11	14	1	29
2019-10-14 07:00:02.295214	23	2	6	24
2019-10-14 07:05:02.060507	23	2	6	24
2019-10-14 07:10:01.852383	23	2	6	24
2019-10-14 07:15:01.585835	23	2	6	24
2019-10-14 07:20:02.357704	23	2	7	23
2019-10-14 07:25:02.025960	24	1	7	23
2019-10-14 07:30:01.738467	23	2	7	23
2019-10-14 07:35:02.425749	22	3	7	23
2019-10-14 07:40:02.261783	19	6	7	23
2019-10-14 07:45:01.975575	17	8	8	22
2019-10-14 07:50:01.755112	15	9	9	21
2019-10-14 07:55:02.541643	12	13	12	18
2019-10-14 08:00:02.350899	11	14	20	10
2019-10-14 08:05:02.074307	9	16	24	6
2019-10-14 08:10:01.905119	7	18	27	3
2019-10-14 08:15:01.617534	3	22	28	2
2019-10-14 08:20:02.556688	2	23	28	2
2019-10-14 08:25:02.278127	1	24	28	2
2019-10-14 08:30:02.013516	0	25	30	0
2019-10-14 08:35:01.762594	0	25	30	0
2019-10-14 08:40:02.668515	0	25	30	0
2019-10-14 08:45:02.436599	0	25	30	0
2019-10-14 08:50:02.259653	1	24	30	0
2019-10-14 08:55:02.251487	2	23	30	0
2019-10-14 09:00:02.171219	1	24	30	0
2019-10-14 09:05:01.898475	0	25	30	0
2019-10-14 09:10:01.677201	1	24	20	10
2019-10-14 09:15:02.532279	1	24	20	10
2019-10-14 09:20:02.385943	0	25	16	14
2019-10-14 09:25:02.108330	0	25	16	14
2019-10-14 09:30:02.247930	0	25	17	13
2019-10-14 09:35:01.930453	1	24	18	12
2019-10-14 09:40:01.790815	1	24	18	12
2019-10-14 09:45:02.505800	0	25	18	12
2019-10-14 09:50:02.261957	0	25	18	12
2019-10-14 09:55:02.008134	0	25	20	10
2019-10-14 19:00:02.197523	25	0	2	28
2019-10-14 19:05:01.906422	25	0	2	28
2019-10-14 19:10:01.746639	25	0	0	30
2019-10-14 19:15:02.464589	25	0	0	30
2019-10-14 19:20:02.253263	24	1	0	30
2019-10-14 19:25:01.974222	24	1	0	30
2019-10-14 19:30:02.115428	25	0	0	30
2019-10-14 19:35:01.816043	25	0	0	30
2019-10-14 19:40:01.693037	24	1	0	30
2019-10-14 19:45:02.491238	24	1	0	30
2019-10-14 19:50:02.189607	24	1	0	30
2019-10-14 19:55:02.155084	23	2	0	30
2019-10-14 20:00:01.910365	24	1	0	30
2019-10-14 20:05:01.691001	21	4	0	30
2019-10-14 20:10:02.589039	21	4	0	30
2019-10-14 20:15:02.323390	20	5	0	30
2019-10-14 20:20:02.135753	21	4	0	30
2019-10-14 20:25:01.816135	22	3	0	30
2019-10-14 20:30:02.544971	24	1	0	30
2019-10-14 20:35:02.276601	24	1	0	30
2019-10-14 20:40:02.127708	23	2	0	30
2019-10-14 20:45:01.845217	25	0	0	30
2019-10-14 20:50:02.522716	25	0	0	30
2019-10-14 20:55:02.219385	25	0	0	30
2019-10-14 21:00:02.334879	25	0	0	30
2019-10-14 21:05:02.075958	25	0	0	30
2019-10-14 21:10:01.904255	25	0	0	30
2019-10-14 21:15:01.593528	25	0	0	30
2019-10-14 21:20:02.367050	25	0	0	30
2019-10-14 21:25:02.044569	25	0	0	30
2019-10-14 21:30:01.949605	25	0	0	30
2019-10-14 21:35:01.648667	24	1	0	30
2019-10-14 21:40:02.516193	24	1	0	30
2019-10-14 21:45:02.235354	25	0	0	30
2019-10-14 21:50:01.945715	25	0	0	30
2019-10-14 21:55:01.624476	24	1	0	30
2019-10-15 07:00:01.784329	24	1	4	26
2019-10-15 07:05:02.642647	24	1	4	26
2019-10-15 07:10:02.516669	24	1	4	26
2019-10-15 07:15:02.239089	23	2	5	25
2019-10-15 07:20:02.040830	22	3	5	25
2019-10-15 07:25:01.777953	22	3	5	25
2019-10-15 07:30:02.514716	22	3	5	25
2019-10-15 07:35:02.206314	20	5	5	25
2019-10-15 07:40:02.060378	17	8	5	25
2019-10-15 07:45:01.759689	14	11	6	24
2019-10-15 07:50:02.531753	13	12	10	20
2019-10-15 07:55:02.592567	8	17	15	15
2019-10-15 08:00:02.537667	5	19	17	13
2019-10-15 08:05:02.223900	3	21	17	13
2019-10-15 08:10:02.091395	2	22	22	8
2019-10-15 08:15:01.852625	1	23	29	1
2019-10-15 08:20:01.731393	0	25	30	0
2019-10-15 08:25:02.423318	0	25	30	0
2019-10-15 08:30:02.131020	0	25	30	0
2019-10-15 08:35:01.791136	1	24	30	0
2019-10-15 08:40:01.659205	1	24	30	0
2019-10-15 08:45:02.379492	0	25	30	0
2019-10-15 08:50:02.114546	0	25	30	0
2019-10-15 08:55:01.768549	0	25	30	0
2019-10-15 09:00:03.138739	0	25	30	0
2019-10-15 09:05:01.843670	0	25	30	0
2019-10-15 09:10:01.764589	0	25	30	0
2019-10-15 09:15:02.521253	0	25	30	0
2019-10-15 09:20:02.323449	0	25	30	0
2019-10-15 09:25:02.027478	0	25	30	0
2019-10-15 09:30:01.745261	0	25	16	14
2019-10-15 09:35:02.437283	0	25	16	14
2019-10-15 09:40:02.295521	1	24	17	13
2019-10-15 09:45:01.995203	0	25	19	11
2019-10-15 09:50:01.728535	0	25	21	9
2019-10-15 09:55:02.472121	0	25	22	8
2019-10-15 19:00:01.963491	17	8	2	28
2019-10-15 19:05:01.725837	20	5	2	28
2019-10-15 19:10:02.512016	20	5	2	28
2019-10-15 19:15:02.230514	20	5	0	30
2019-10-15 19:20:01.932249	23	2	0	30
2019-10-15 19:25:01.647953	25	0	0	30
2019-10-15 19:30:02.393740	25	0	1	29
2019-10-15 19:35:02.172775	25	0	1	29
2019-10-15 19:40:02.050981	24	1	0	30
2019-10-15 19:45:01.789172	25	0	0	30
2019-10-15 19:50:02.547285	25	0	0	30
2019-10-15 19:55:02.214214	25	0	0	30
2019-10-15 20:00:02.028519	25	0	0	30
2019-10-15 20:05:01.750273	25	0	0	30
2019-10-15 20:10:02.556422	22	3	0	30
2019-10-15 20:15:02.239386	23	2	0	30
2019-10-15 20:20:01.997913	24	1	0	30
2019-10-15 20:25:01.719718	24	1	0	30
2019-10-15 20:30:02.406595	25	0	0	30
2019-10-15 20:35:02.154056	25	0	0	30
2019-10-15 20:40:01.971508	25	0	0	30
2019-10-15 20:45:01.697722	24	1	0	30
2019-10-15 20:50:02.381647	24	1	0	30
2019-10-15 20:55:02.054900	25	0	0	30
2019-10-15 21:00:26.860768	25	0	0	30
2019-10-15 21:05:02.581302	24	1	0	30
2019-10-15 21:10:02.365699	24	1	0	30
2019-10-15 21:15:02.093755	25	0	0	30
2019-10-15 21:20:01.873289	25	0	0	30
2019-10-15 21:25:02.523006	24	1	0	30
2019-10-15 21:30:02.201295	23	2	0	30
2019-10-15 21:35:01.881509	23	2	0	30
2019-10-15 21:40:01.744964	25	0	0	30
2019-10-15 21:45:02.495114	25	0	0	30
2019-10-15 21:50:02.165391	25	0	0	30
2019-10-15 21:55:01.868419	25	0	0	30
2019-10-16 07:00:02.632613	23	2	7	23
2019-10-16 07:05:02.366242	22	3	7	23
2019-10-16 07:10:02.390403	22	3	7	23
2019-10-16 07:15:02.091896	22	3	8	22
2019-10-16 07:20:01.847527	20	5	8	22
2019-10-16 07:25:02.501607	20	5	8	22
2019-10-16 07:30:02.426914	19	6	8	22
2019-10-16 07:35:02.166455	18	7	8	22
2019-10-16 07:40:02.023756	15	10	8	22
2019-10-16 07:45:01.716484	15	10	9	21
2019-10-16 07:50:27.417885	8	17	13	17
2019-10-16 07:55:02.094410	7	18	16	14
2019-10-16 08:00:01.882178	2	23	21	9
2019-10-16 08:05:01.636606	1	24	23	7
2019-10-16 08:10:02.472150	0	25	25	5
2019-10-16 08:15:02.171556	0	25	27	3
2019-10-16 08:20:01.966835	0	25	27	3
2019-10-16 08:25:01.653163	0	25	27	3
2019-10-16 08:30:02.925734	0	25	27	3
2019-10-16 08:35:01.649422	0	25	27	3
2019-10-16 08:40:02.465652	0	25	27	3
2019-10-16 08:45:02.178373	0	25	27	3
2019-10-16 08:50:01.926128	0	25	27	3
2019-10-16 08:55:01.670816	1	24	27	3
2019-10-16 09:00:02.462851	1	24	29	1
2019-10-16 09:05:02.180314	0	25	30	0
2019-10-16 09:10:02.171350	0	25	30	0
2019-10-16 09:15:01.871206	0	25	30	0
2019-10-16 09:20:01.651164	0	25	30	0
2019-10-16 09:25:02.371870	0	25	20	10
2019-10-16 09:30:02.080222	0	25	20	10
2019-10-16 09:35:01.792779	0	25	21	9
2019-10-16 09:40:01.637074	0	25	21	9
2019-10-16 09:45:02.318529	0	25	22	8
2019-10-16 09:50:02.025070	0	25	22	8
2019-10-16 09:55:01.698957	0	25	23	7
2019-10-16 19:00:02.156472	17	8	2	28
2019-10-16 19:05:01.919286	16	9	3	27
2019-10-16 19:10:01.763603	12	13	2	28
2019-10-16 19:15:02.461510	10	15	0	30
2019-10-16 19:20:02.272825	8	17	0	30
2019-10-16 19:25:02.017465	7	18	0	30
2019-10-16 19:30:01.687122	9	16	0	30
2019-10-16 19:35:02.406277	11	14	0	30
2019-10-16 19:40:02.290417	9	16	0	30
2019-10-16 19:45:26.991372	13	12	0	30
2019-10-16 19:50:01.706086	14	11	0	30
2019-10-16 19:55:02.485270	15	10	0	30
2019-10-16 20:00:02.204299	18	7	0	30
2019-10-16 20:05:01.900842	17	8	0	30
2019-10-16 20:10:01.730809	21	4	0	30
2019-10-16 20:15:02.433319	22	3	0	30
2019-10-16 20:20:02.178823	22	3	0	30
2019-10-16 20:25:01.901546	22	3	0	30
2019-10-16 20:30:01.590394	22	3	0	30
2019-10-16 20:35:02.336873	22	3	0	30
2019-10-16 20:40:02.456605	21	4	0	30
2019-10-16 20:45:02.168683	19	6	0	30
2019-10-16 20:50:01.862923	20	4	0	30
2019-10-16 20:55:02.560994	20	4	0	30
2019-10-16 21:00:02.396471	19	5	0	30
2019-10-16 21:05:02.083183	17	7	0	30
2019-10-16 21:10:01.840383	17	7	0	30
2019-10-16 21:15:02.873546	19	6	0	30
2019-10-16 21:20:02.625148	19	6	0	30
2019-10-16 21:25:02.304083	20	5	0	30
2019-10-16 21:30:02.034481	22	3	0	30
2019-10-16 21:35:01.695798	21	4	0	30
2019-10-16 21:40:02.571565	25	0	0	30
2019-10-16 21:45:02.251110	24	1	0	30
2019-10-16 21:50:01.973358	23	2	0	30
2019-10-16 21:55:26.739425	22	3	0	30
